experiment,condition,seed,winner,turns,commandCount,adCount,A,D,fires,towardMoves,awayMoves,aMove,aAll,c,switchRate,pA,maxRun,fractionInRunsGTE3
E2bias,bias_0.4,s695,player2,33,32,12,12,0,2,10,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s696,player1,24,34,14,14,0,5,9,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s697,player2,27,39,12,12,0,7,5,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s698,player2,29,30,14,14,0,3,11,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s699,player2,37,37,12,12,0,3,9,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s700,player2,29,31,15,15,0,4,11,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s701,player2,37,35,12,12,0,6,6,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s702,player1,40,45,13,13,0,8,5,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s703,player1,34,65,21,20,1,9,11,1,0.9166666666666666,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,12,0.9523809523809523
E2bias,bias_0.4,s704,player1,16,30,12,12,0,6,6,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s705,player2,19,29,12,12,0,4,8,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s706,player2,29,31,10,10,0,2,8,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s707,player2,37,48,21,21,0,7,14,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s708,player2,25,29,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s709,player2,41,34,16,16,0,5,11,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s710,player2,43,46,19,19,0,4,15,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s711,player2,19,23,8,8,0,0,8,0,1,1,1,0,1,8,1
E2bias,bias_0.4,s712,player1,62,43,18,18,0,8,10,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s713,player1,38,37,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s714,player2,23,34,13,13,0,1,12,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s715,player2,37,47,16,16,0,5,11,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s716,player2,13,21,9,9,0,0,9,0,1,1,1,0,1,9,1
E2bias,bias_0.4,s717,player1,28,62,21,21,0,9,12,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s718,player2,31,34,15,15,0,5,10,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s719,player2,23,32,19,19,0,1,18,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s720,player2,27,45,19,19,0,5,14,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s721,player2,25,24,9,9,0,2,7,0,1,1,1,0,1,9,1
E2bias,bias_0.4,s722,player2,45,42,14,14,0,5,9,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s723,player2,19,29,15,15,0,5,10,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s724,player2,37,31,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s725,player1,30,44,21,21,0,5,16,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s726,player2,15,27,13,13,0,3,10,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s727,player2,35,21,9,9,0,1,8,0,1,1,1,0,1,9,1
E2bias,bias_0.4,s728,player2,37,36,15,15,0,4,11,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s729,player2,11,25,13,13,0,2,11,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s730,player2,67,82,21,20,1,9,11,1,0.9166666666666666,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,14,0.9523809523809523
E2bias,bias_0.4,s731,player2,37,37,20,20,0,6,14,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s732,player2,19,31,15,15,0,1,14,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s733,player2,31,37,12,12,0,5,7,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s734,player1,30,41,20,20,0,8,12,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s735,player2,31,44,18,18,0,8,10,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s736,player2,25,35,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s737,player2,15,17,8,8,0,0,8,0,1,1,1,0,1,8,1
E2bias,bias_0.4,s738,player2,37,33,14,14,0,5,9,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s739,player2,35,59,16,16,0,7,9,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s740,player1,30,37,16,16,0,5,11,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s741,player2,23,35,12,12,0,2,10,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s742,player2,15,28,13,13,0,0,13,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s743,player1,16,50,22,22,0,7,15,0,1,1,1,0,1,22,1
E2bias,bias_0.4,s744,player2,41,41,19,19,0,6,13,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s745,player1,50,40,18,18,0,6,12,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s746,player2,35,48,19,19,0,8,11,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s747,player2,43,52,21,20,1,8,12,1,0.9230769230769231,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,16,0.9523809523809523
E2bias,bias_0.4,s748,player2,19,24,11,11,0,1,10,0,1,1,1,0,1,11,1
E2bias,bias_0.4,s749,player2,55,54,19,19,0,5,14,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s750,player2,31,39,23,23,0,4,19,0,1,1,1,0,1,23,1
E2bias,bias_0.4,s751,player1,20,42,14,14,0,7,7,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s752,player2,39,52,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s753,player1,16,33,15,15,0,7,8,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s754,player1,44,64,24,23,1,9,14,1,0.9333333333333333,0.9583333333333334,-0.08884688090737325,0.08695652173913043,0.9583333333333334,12,0.9583333333333334
E2bias,bias_0.4,s755,player2,33,36,16,16,0,5,11,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s756,player2,47,36,16,16,0,6,10,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s757,player2,33,37,15,15,0,3,12,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s758,player2,37,26,10,10,0,3,7,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s759,player2,33,35,13,13,0,4,9,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s760,player2,39,50,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s761,player2,35,52,20,20,0,8,12,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s762,player2,27,34,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s763,player2,35,52,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s764,player2,19,33,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s765,player2,29,26,13,13,0,2,11,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s766,player2,31,33,14,14,0,5,9,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s767,player2,21,44,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s768,player2,23,29,15,15,0,4,11,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s769,player1,22,38,16,16,0,8,8,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s770,player1,28,47,17,17,0,8,9,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s771,player1,22,34,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s772,player1,38,48,22,22,0,7,15,0,1,1,1,0,1,22,1
E2bias,bias_0.4,s773,player2,47,37,14,14,0,7,7,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s774,player1,48,44,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s775,player2,80,41,13,13,0,7,6,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s776,player2,37,50,20,20,0,5,15,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s777,player2,27,32,13,13,0,3,10,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s778,player1,22,36,19,19,0,8,11,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s779,player2,25,29,15,14,1,4,10,1,0.9090909090909091,0.9333333333333333,-0.14795918367346972,0.14285714285714285,0.9333333333333333,9,0.9333333333333333
E2bias,bias_0.4,s780,player2,37,50,23,23,0,9,14,0,1,1,1,0,1,23,1
E2bias,bias_0.4,s781,player1,26,52,21,21,0,9,12,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s782,player2,21,25,15,15,0,3,12,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s783,player2,39,45,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s784,player2,25,29,14,14,0,3,11,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s785,player2,21,39,18,18,0,5,13,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s786,player1,30,37,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s787,player1,28,31,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s788,player1,34,39,21,21,0,6,15,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s789,player2,25,26,11,11,0,2,9,0,1,1,1,0,1,11,1
E2bias,bias_0.4,s790,player2,17,36,16,16,0,7,9,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s791,player1,44,59,23,22,1,9,13,1,0.9285714285714286,0.9565217391304348,-0.09297520661157099,0.09090909090909091,0.9565217391304348,20,0.8695652173913043
E2bias,bias_0.4,s792,player1,20,44,21,21,0,8,13,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s793,player2,47,45,20,20,0,7,13,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s794,player1,30,39,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s795,player1,38,54,22,22,0,7,15,0,1,1,1,0,1,22,1
E2bias,bias_0.4,s796,player2,23,38,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s797,player1,68,52,18,18,0,6,12,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s798,player2,31,35,18,18,0,4,14,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s799,player2,35,30,14,14,0,3,11,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s800,player2,17,30,12,12,0,2,10,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s801,player2,25,26,18,18,0,3,15,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s802,player1,24,31,13,13,0,6,7,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s803,player2,31,31,10,10,0,2,8,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s804,player2,23,23,10,10,0,2,8,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s805,player2,45,46,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s806,player2,35,49,19,19,0,5,14,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s807,player1,26,41,21,21,0,9,12,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s808,player1,80,69,27,27,0,9,18,0,1,1,1,0,1,27,1
E2bias,bias_0.4,s809,player1,34,34,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s810,player2,27,30,10,10,0,5,5,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s811,player1,72,49,23,22,1,8,14,1,0.9333333333333333,0.9565217391304348,-0.09297520661157099,0.09090909090909091,0.9565217391304348,15,0.9565217391304348
E2bias,bias_0.4,s812,player2,33,51,18,18,0,6,12,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s813,player2,41,54,17,17,0,5,12,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s814,player2,31,35,17,17,0,8,9,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s815,player2,19,21,10,10,0,3,7,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s816,player2,15,21,12,12,0,2,10,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s817,player2,21,39,16,16,0,6,10,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s818,player1,50,57,18,17,1,8,9,1,0.9,0.9444444444444444,-0.12110726643598557,0.11764705882352941,0.9444444444444444,12,0.9444444444444444
E2bias,bias_0.4,s819,player1,36,63,19,19,0,8,11,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s820,player2,55,34,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s821,player2,37,30,10,10,0,1,9,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s822,player2,37,57,17,17,0,5,12,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s823,player2,27,35,18,18,0,3,15,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s824,player2,31,35,15,15,0,4,11,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s825,player1,26,26,11,11,0,4,7,0,1,1,1,0,1,11,1
E2bias,bias_0.4,s826,player1,44,46,21,21,0,7,14,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s827,player2,31,33,12,12,0,4,8,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s828,player2,27,30,16,16,0,4,12,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s829,player2,41,48,23,23,0,9,14,0,1,1,1,0,1,23,1
E2bias,bias_0.4,s830,player2,33,41,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s831,player2,51,33,19,19,0,5,14,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s832,player2,37,39,17,16,1,6,10,1,0.9090909090909091,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,8,0.9411764705882353
E2bias,bias_0.4,s833,player2,23,50,17,17,0,4,13,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s834,player2,25,22,12,12,0,1,11,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s835,player2,23,45,16,16,0,5,11,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s836,player1,22,36,21,21,0,7,14,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s837,player1,24,45,22,22,0,7,15,0,1,1,1,0,1,22,1
E2bias,bias_0.4,s838,player2,23,37,15,15,0,5,10,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s839,player2,23,39,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s840,player1,26,37,12,12,0,6,6,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s841,player1,18,36,19,19,0,6,13,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s842,player1,42,42,17,17,0,5,12,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s843,player2,37,40,14,14,0,6,8,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s844,player2,19,36,16,16,0,6,10,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s845,player1,36,39,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s846,player2,27,33,16,16,0,5,11,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s847,player2,21,38,16,16,0,7,9,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s848,player2,17,25,13,13,0,2,11,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s849,player1,30,51,19,19,0,7,12,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s850,player2,27,34,10,10,0,1,9,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s851,player2,43,43,20,20,0,6,14,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s852,player2,43,55,21,20,1,7,13,1,0.9285714285714286,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,17,0.9523809523809523
E2bias,bias_0.4,s853,player1,30,60,18,18,0,6,12,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s854,player2,27,28,10,10,0,4,6,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s855,player2,57,51,11,11,0,8,3,0,1,1,1,0,1,11,1
E2bias,bias_0.4,s856,player2,31,45,16,16,0,9,7,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s857,player2,23,30,15,15,0,3,12,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s858,player1,38,40,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s859,player2,29,44,17,17,0,8,9,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s860,player2,49,56,17,17,0,8,9,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s861,player2,33,26,13,13,0,2,11,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s862,player1,42,51,17,17,0,5,12,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s863,player2,47,54,16,16,0,7,9,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s864,player2,21,29,12,12,0,5,7,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s865,player2,33,33,15,15,0,4,11,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s866,player2,21,30,12,12,0,3,9,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s867,player2,19,24,12,12,0,1,11,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s868,player2,31,33,13,13,0,3,10,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s869,player1,16,43,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s870,player1,20,26,14,14,0,5,9,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s871,player2,19,19,11,11,0,1,10,0,1,1,1,0,1,11,1
E2bias,bias_0.4,s872,player1,30,41,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s873,player2,29,36,15,15,0,4,11,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s874,player2,80,33,14,14,0,6,8,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s875,player2,33,35,13,13,0,4,9,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s876,player1,48,45,19,19,0,6,13,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s877,player1,32,42,17,16,1,6,10,1,0.9090909090909091,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,9,0.9411764705882353
E2bias,bias_0.4,s878,player1,34,44,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s879,player2,43,57,15,15,0,8,7,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s880,player2,27,27,15,15,0,5,10,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s881,player2,39,32,16,16,0,5,11,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s882,player2,17,13,5,5,0,2,3,0,1,1,1,0,1,5,1
E2bias,bias_0.4,s883,player2,23,34,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s884,player2,23,28,17,17,0,3,14,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s885,player2,33,33,15,15,0,4,11,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s886,player2,29,35,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s887,player2,25,30,11,11,0,4,7,0,1,1,1,0,1,11,1
E2bias,bias_0.4,s888,player2,25,40,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s889,player2,37,52,23,23,0,8,15,0,1,1,1,0,1,23,1
E2bias,bias_0.4,s890,player2,37,35,15,15,0,5,10,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s891,player2,41,56,19,17,2,5,12,2,0.8571428571428571,0.8947368421052632,-0.1797385620915033,0.2222222222222222,0.8947368421052632,13,0.8421052631578947
E2bias,bias_0.4,s892,player2,33,41,18,18,0,5,13,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s893,player2,19,41,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s894,player1,38,52,23,23,0,7,16,0,1,1,1,0,1,23,1
E2bias,bias_0.4,s895,player2,33,41,14,14,0,5,9,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s896,player2,35,43,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s897,player1,28,47,15,15,0,7,8,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s898,player2,37,39,22,22,0,4,18,0,1,1,1,0,1,22,1
E2bias,bias_0.4,s899,player2,39,42,14,14,0,6,8,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s900,player2,21,25,12,12,0,4,8,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s901,player2,35,35,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s902,player1,22,38,16,16,0,6,10,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s903,player2,43,52,19,18,1,8,10,1,0.9090909090909091,0.9473684210526315,-0.11419753086419648,0.1111111111111111,0.9473684210526315,11,0.9473684210526315
E2bias,bias_0.4,s904,player2,27,27,13,13,0,3,10,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s905,player2,17,30,16,16,0,3,13,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s906,player2,25,33,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s907,player2,37,40,19,19,0,6,13,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s908,player2,21,28,12,12,0,2,10,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s909,player2,39,47,21,21,0,7,14,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s910,player1,30,56,20,20,0,9,11,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s911,player2,39,36,13,13,0,3,10,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s912,player2,27,41,17,16,1,6,10,1,0.9090909090909091,0.9411764705882353,-0.12890624999999978,0.125,0.9411764705882353,10,0.9411764705882353
E2bias,bias_0.4,s913,player2,21,23,14,14,0,1,13,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s914,player1,28,47,18,18,0,5,13,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s915,player2,27,32,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s916,player2,47,55,19,19,0,9,10,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s917,player2,19,25,10,10,0,0,10,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s918,player1,32,50,17,17,0,7,10,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s919,player1,32,57,20,19,1,6,13,1,0.9285714285714286,0.95,-0.10803324099722889,0.10526315789473684,0.95,11,0.95
E2bias,bias_0.4,s920,player2,47,47,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s921,player1,30,51,20,20,0,10,10,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s922,player2,21,31,12,12,0,3,9,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s923,player1,12,38,16,16,0,9,7,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s924,player2,43,52,24,24,0,10,14,0,1,1,1,0,1,24,1
E2bias,bias_0.4,s925,player2,41,49,18,18,0,8,10,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s926,player1,28,42,16,16,0,6,10,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s927,player2,25,35,14,13,1,3,10,1,0.9090909090909091,0.9285714285714286,-0.15976331360946783,0.15384615384615385,0.9285714285714286,11,0.7857142857142857
E2bias,bias_0.4,s928,player2,31,34,20,20,0,4,16,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s929,player2,27,38,16,16,0,4,12,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s930,player2,55,49,21,21,0,7,14,0,1,1,1,0,1,21,1
E2bias,bias_0.4,s931,player2,41,46,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s932,player2,29,36,10,10,0,7,3,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s933,player1,42,51,19,19,0,7,12,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s934,player2,39,43,18,18,0,7,11,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s935,player1,48,47,20,20,0,10,10,0,1,1,1,0,1,20,1
E2bias,bias_0.4,s936,player2,27,32,15,15,0,3,12,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s937,player1,32,42,24,24,0,8,16,0,1,1,1,0,1,24,1
E2bias,bias_0.4,s938,player2,27,43,17,17,0,3,14,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s939,player1,26,31,18,17,1,4,13,1,0.9285714285714286,0.9444444444444444,-0.12110726643598557,0.11764705882352941,0.9444444444444444,13,0.9444444444444444
E2bias,bias_0.4,s940,player1,36,41,22,22,0,5,17,0,1,1,1,0,1,22,1
E2bias,bias_0.4,s941,player2,57,57,24,24,0,8,16,0,1,1,1,0,1,24,1
E2bias,bias_0.4,s942,player1,30,38,15,15,0,6,9,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s943,player1,50,49,18,18,0,6,12,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s944,player1,36,39,17,17,0,5,12,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s945,player2,55,69,23,23,0,11,12,0,1,1,1,0,1,23,1
E2bias,bias_0.4,s946,player2,35,54,23,23,0,7,16,0,1,1,1,0,1,23,1
E2bias,bias_0.4,s947,player2,35,44,21,20,1,7,13,1,0.9285714285714286,0.9523809523809523,-0.10249999999999893,0.1,0.9523809523809523,11,0.9523809523809523
E2bias,bias_0.4,s948,player2,80,41,15,15,0,8,7,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s949,player2,35,41,14,14,0,4,10,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s950,player1,48,44,22,22,0,7,15,0,1,1,1,0,1,22,1
E2bias,bias_0.4,s951,player1,28,39,14,14,0,6,8,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s952,player1,26,49,17,17,0,8,9,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s953,player2,23,28,10,10,0,1,9,0,1,1,1,0,1,10,1
E2bias,bias_0.4,s954,player2,49,38,13,13,0,4,9,0,1,1,1,0,1,13,1
E2bias,bias_0.4,s955,player2,37,43,12,12,0,4,8,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s956,player2,41,36,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s957,player2,25,28,16,16,0,3,13,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s958,player2,25,40,14,14,0,5,9,0,1,1,1,0,1,14,1
E2bias,bias_0.4,s959,player2,21,21,8,8,0,1,7,0,1,1,1,0,1,8,1
E2bias,bias_0.4,s960,player2,17,20,11,11,0,3,8,0,1,1,1,0,1,11,1
E2bias,bias_0.4,s961,player2,25,42,17,17,0,6,11,0,1,1,1,0,1,17,1
E2bias,bias_0.4,s962,player2,21,39,15,15,0,5,10,0,1,1,1,0,1,15,1
E2bias,bias_0.4,s963,player2,27,49,19,19,0,8,11,0,1,1,1,0,1,19,1
E2bias,bias_0.4,s964,player2,37,43,16,16,0,7,9,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s965,player2,17,27,12,12,0,5,7,0,1,1,1,0,1,12,1
E2bias,bias_0.4,s966,player2,15,17,8,8,0,1,7,0,1,1,1,0,1,8,1
E2bias,bias_0.4,s967,player2,39,43,16,16,0,4,12,0,1,1,1,0,1,16,1
E2bias,bias_0.4,s968,player2,43,34,18,18,0,6,12,0,1,1,1,0,1,18,1
E2bias,bias_0.4,s969,player2,37,37,17,17,0,6,11,0,1,1,1,0,1,17,1
